Ec value(ms/cm), pH Value,TDS Value(ppm),Label
10.31,10.15,643,3
12.03,10.13,643,3
11.82,10.16,643,3
11.82,10.17,643,3
12.03,10.16,643,3
12.03,10.17,643,3
11.82,10.16,643,3
11.82,10.13,643,3
10.31,10.12,643,3
10.1,10.12,643,3
10.53,10.11,643,3
10.53,10.09,643,3
10.53,10.11,643,3
12.03,10.11,643,3
12.25,10.15,643,3
12.03,10.15,643,3
12.03,10.1,643,3
12.25,10.08,643,3
12.03,10.09,643,3
12.03,10.07,643,3
12.25,10.14,643,3
10.31,10.1,336,3
12.25,10.09,77,3
11.82,10.12,70,3
10.53,10.1,66,3
10.74,10.05,66,3
10.74,10.07,66,3
10.53,10.08,66,3
10.31,10.08,66,3
10.53,10.07,66,3
10.53,10.08,66,3
10.53,10.07,66,3
10.74,10.08,66,3
10.53,10.06,70,3
10.53,10.07,309,3
10.53,10.08,620,3
10.53,10.07,664,3
10.53,10.07,664,3
10.74,10.09,667,3
10.53,10.09,667,3
10.74,10.08,667,3
10.53,10.08,667,3
10.53,10.07,667,3
10.53,10.09,670,3
10.53,10.09,670,3
10.53,10.07,670,3
10.74,10.05,670,3
10.53,10.05,673,3
10.53,10.06,675,3
10.74,10.08,675,3
10.74,10.07,675,3
10.53,10.06,675,3
10.53,10.04,675,3
10.53,10.07,678,3
10.74,10.08,678,3
10.74,10.06,678,3
10.53,10.06,678,3
10.74,10.05,681,3
10.53,10.04,681,3
10.74,10.05,681,3
10.74,10.03,681,3
10.53,10.04,681,3
10.53,10.06,681,3
10.53,10.03,681,3
10.53,10.01,681,3
10.53,10.03,681,3
10.53,10.02,684,3
10.74,10.01,686,3
10.53,10.01,686,3
10.53,10.03,686,3
10.74,10.03,686,3
10.74,10.01,686,3
10.74,10.01,686,3
10.74,10.01,686,3
10.74,10.01,686,3
10.74,10.02,686,3
10.74,9.99,686,3
10.96,10,686,3
10.96,10.01,684,3
10.74,10,684,3
10.96,10,684,3
10.53,9.99,684,3
10.74,9.99,686,3
10.53,10,686,3
10.53,10,686,3
10.74,9.99,686,3
10.74,9.99,686,3
10.74,10,686,3
10.74,10.01,686,3
10.53,10.02,686,3
10.74,10.01,686,3
10.74,10,686,3
10.74,10.02,686,3
10.74,10.01,684,3
10.74,10.03,684,3
10.53,10.03,681,3
10.74,10.01,681,3
10.53,10.03,681,3
10.53,10.01,678,3
10.53,10.01,678,3
10.74,10,678,3
10.74,10.03,678,3
10.74,10,678,3
10.74,10,675,3
10.74,10,673,3
10.74,9.99,673,3
10.74,9.99,673,3
10.74,10.04,673,3
10.74,10,673,3
10.74,10.01,673,3
10.74,9.98,673,3
10.74,9.99,673,3
10.74,9.99,673,3
12.25,10,673,3
12.25,9.99,670,3
12.25,9.97,670,3
12.25,9.95,670,3
10.74,9.99,670,3
10.74,9.99,670,3
10.74,9.98,670,3
10.74,9.97,670,3
10.74,9.98,670,3
10.96,9.96,670,3
10.74,9.96,670,3
10.74,9.98,670,3
10.96,9.97,673,3
10.74,9.94,673,3
10.53,9.95,673,3
10.74,9.98,673,3
10.96,9.96,673,3
10.74,9.95,673,3
10.74,9.93,673,3
10.96,9.95,673,3
10.74,9.96,675,3
10.74,9.93,675,3
10.74,9.96,675,3
10.96,9.93,675,3
10.96,9.94,678,3
10.74,9.94,678,3
10.74,9.9,681,3
10.96,9.93,681,3
10.74,9.94,681,3
10.74,9.92,681,3
10.74,9.93,681,3
10.74,9.93,681,3
10.96,9.91,681,3
10.74,9.91,681,3
10.74,9.92,681,3
10.96,9.92,681,3
10.74,9.91,684,3
10.74,9.93,684,3
10.74,9.91,684,3
10.74,9.91,684,3
11.17,9.92,684,3
10.74,9.9,684,3
10.74,9.9,684,3
10.74,9.87,684,3
10.74,9.92,684,3
10.96,9.9,684,3
10.74,9.91,684,3
10.74,9.92,684,3
10.96,9.91,684,3
10.96,9.9,684,3
10.74,9.89,684,3
10.74,9.9,684,3
10.74,9.86,684,3
10.74,9.89,684,3
10.74,9.88,684,3
10.74,9.9,684,3
10.74,9.89,684,3
10.53,9.9,684,3
10.74,9.86,684,3
10.74,9.89,684,3
10.74,9.91,684,3
10.53,9.87,684,3
10.74,9.89,684,3
10.53,9.86,684,3
10.74,9.88,684,3
10.53,9.88,681,3
10.53,9.91,681,3
10.74,9.87,681,3
10.74,9.87,678,3
10.53,9.87,675,3
10.53,9.86,670,3
10.74,9.88,670,3
10.74,9.89,670,3
10.53,9.89,670,3
10.53,9.86,670,3
10.74,9.87,670,3
10.53,9.85,670,3
10.53,9.88,670,3
10.74,9.88,670,3
10.53,9.88,670,3
10.53,9.88,670,3
10.31,9.85,670,3
10.74,9.88,670,3
10.74,9.87,670,3
10.53,9.87,670,3
10.74,9.87,670,3
10.53,9.88,670,3
10.53,9.87,670,3
10.53,9.88,670,3
10.74,9.88,670,3
10.53,9.85,670,3
10.53,9.87,670,3
10.53,9.89,670,3
10.53,9.86,670,3
10.53,9.89,670,3
10.53,9.87,670,3
10.53,9.89,670,3
